"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
0.5398983,1.3952923,1.2848628,1.1179408,0.8719046,0.71802074,0.9840686,1.5658545,1.2376125,1.2513512,0.8850723,0.82186526,1
1.0999881,1.0038167,0.8624293,1,1,1.0057275,0.9963343,1.0060005,0.99536043,0.89053655,1.1061549,1,0.9963165
0.9763788,1.0177473,0.97991025,1.131099,0.9964658,1,1.0118139,1.2750661,0.9929456,0.97521156,1.014158,1.0059432,0.98463166
0.95104045,1.0825531,0.92896867,0.96392125,0.99999994,0.99999994,1.0026146,1.011601,0.98328114,0.98328114,1.0438229,1.2696425,1.1387012
1.0117484,0.8541627,1.8208549,1.1183984,1,0.84006137,1.0117484,0.99233127,1.1105778,0.997774,0.99795216,0.81634796,1.0415366
0.9516756,1.060736,0.9936118,1.025092,0.99153054,0.99999994,1.0398105,1.0775675,0.99784213,0.9936921,1.104769,1.0166755,0.99998534
0.9947627,0.91018176,1,0.95092934,1.1332569,1,0.7876316,1.0322777,1.0778264,0.8896006,1.3230915,1.0023212,0.9965233
0.97377527,1.0018902,0.97773427,1.0225341,0.9925272,0.98690784,1.0262402,1,0.9757292,0.97383815,1.0580794,1.0281171,1.2378463
1.2482649,0.82882625,0.99899703,1,1,1.1674032,0.8532243,0.99200237,0.92559606,1.0890564,1.0071157,1.2354975,1.0058244
0.8176865,1.0654066,1.0419375,0.9744865,0.99999994,0.99999994,0.99999994,0.97503775,1.2746106,1.06796,0.99999994,0.99999994,0.8689469
0.45297635,0.30106196,1.0179064,1.3532507,1,0.91146386,0.65954167,0.48978418,1.093682,1.17314,1.5919951,0.9485308,1.9356703
1.005171,1.0025827,0.9948372,1.0641452,1.3237221,1.1807364,1,0.8458154,1,0.99332005,1.0010829,0.99979186,0.84770685
1.0212286,0.91804963,1.2679305,1.2446256,1.0914488,1.0434742,0.8634856,0.7502961,0.99999994,0.89103395,1.084106,0.89288193,0.81332684
0.9499753,1.306681,0.9943463,1.0317531,0.9976937,1,1.0306456,1.0260657,0.99654645,0.99204147,1.0386642,1.0056486,0.99205846
0.9267351,1.0682304,1.1044824,1.0302871,0.98135084,0.9741919,0.9104491,1.0009292,1.2045304,1,0.9665157,1.0003197,0.8383137
0.9983371,1.00166,0.99958533,1.0179193,1,1,1.0006937,1.0017997,0.9807022,1,1.0015244,1.0002778,0.99985784
0.9345267,1.0694137,0.9275317,1.0895905,1,1.0478618,0.86125445,1.0672038,0.95946634,0.9201173,1.0395412,0.9702878,1.0555379
0.9161864,0.9835874,0.9330191,1.0086023,1.0130001,1,1.0920252,1.0161529,0.93363935,0.9976669,1.1477488,1.0293999,0.98333514
1.1071835,0.9638434,1.0559851,0.88525504,0.90816253,0.99999994,1.0058268,0.9648048,0.99999994,0.9930879,0.99999994,0.99999994,0.99389553
1.0465863,0.9933066,1.0286669,0.72442573,0.99826115,0.9922421,1.0476532,1.0008459,0.99762577,1.0060201,1,1.005371,0.99827313
0.9404524,1.3307657,0.84591305,1,0.98007935,0.94331336,1,2.5916383,0.9007383,1.0274285,1.0406024,1.831598,0.8496862
0.82163936,1.2991735,0.96464145,1.0994129,0.9917036,1,1.1570089,1.3188425,0.9445247,0.98095155,1.2875663,1.0379919,0.97690105
1.004651,0.776844,0.60326535,0.9395411,1.1807926,1.0799843,0.9983482,0.7832116,0.7511551,1.1359272,1.4171053,1.2722137,1
1.1123148,0.9936306,0.95756096,0.8653089,1,1,0.9491972,0.8934074,1,1.0418606,1.0228,0.99960005,1.2912832
0.9984526,1.0002866,0.93948376,1,1,0.9995177,1.027526,1.0146644,0.9977546,1,1.0084935,0.97830254,1.0120697
0.73512566,1.089821,0.9319241,1.0097195,0.99333996,1,1.1957078,1.1287144,0.8827545,0.9806206,1.4180396,1.0655079,0.9507775
0.94808173,1.014855,0.99493515,1.0049843,0.98519266,1,1.010001,1.0173601,0.98261654,0.99260545,1.0124896,1.0024803,0.9875972
0.9228516,1.0912654,0.9984432,1.0031847,0.9937888,1,1.0062774,1.0173686,0.9748644,0.995222,1.014149,1,0.996809
0.9126966,1.0161251,0.9865808,1.0107384,0.99596226,1,1.0093825,1.0201002,0.9852097,0.9757084,1.127775,1.041575,0.9972783
0.9932727,1.096219,0.98987883,0.99999994,0.8969765,0.99999994,1.059583,1.125426,0.9960708,0.99607104,1.0236422,1.0022786,1.7608132
0.907355,1.0975446,0.97211957,1.0474638,0.9735132,1,1.0474638,1.1849186,0.9720909,0.9694301,1.1187072,1.021144,0.96418434
0.91947997,1.1525892,1.2066188,1,1.0637205,1.0424361,0.9356289,1.1762766,1,1.0076144,0.85415083,0.87990373,0.7607893
2.3703833,0.7965676,0.9943924,1.2284365,1.040742,0.94098765,0.89399654,0.90532875,1.1018969,1.4261861,1.0160284,0.9059783,1
1.165853,0.927822,1.0335995,0.99298286,1.0806427,1.055718,0.84272695,0.92077875,1.0029631,0.9718836,1.0206754,1,0.6812388
0.97115606,1,1.0272449,1.0532855,0.9505035,0.8666429,0.973638,1.0619991,1.0481749,1.0054249,0.9812787,0.8503853,1.0046731
1.0142295,1.2153248,1.072412,0.8835191,0.87372506,1.0338565,1.059407,1.2659323,1,0.9608557,0.94122165,1,0.9986825
0.9698108,1.0771824,0.9924446,1.0525869,0.9943187,1,1.0525869,1.0997353,0.98291975,0.9886826,1.0714842,1.0055294,0.9943187
0.9997907,1.0017682,0.64941496,1.1340805,0.9536286,0.9322128,1.0591366,1.1479497,0.79295313,0.9997907,1.0577043,1.2600487,1
1,1.1730646,1.1572765,0.86564296,0.83623785,0.77095324,1.1145153,1.2201447,1.1220552,0.898603,0.81934226,0.8125557,1.0987004
0.93656254,1,0.9917365,1,0.9423031,1,1.0999125,1.1409447,1,1,1.0730515,1,1.3074676
1.1066976,1.2360884,0.74417657,0.99761,1.140601,1.2304896,0.9972075,0.8205567,0.99002445,0.99262375,1.034508,1,1.1336195
0.880111,1.0444052,0.96150446,1.0206963,0.9964827,1,1.183607,1.39758,0.9907384,0.9528993,1.1055824,1.1042225,0.9964472
0.99360305,1.0112114,0.99935836,1,0.98851866,1,1.0137191,1.0303322,0.9821075,0.9064642,1.0124836,1.0006397,1.0034968
0.99085987,1.0045668,0.9962756,0.91594505,1.7504493,1,1,1.018268,0.740519,1.1792247,1.0073723,1.0723536,0.9789469
0.9871099,0.9110738,1.029656,1.0858787,1.1268886,0.9736027,0.77127534,0.7416743,1.0072364,1.171963,1.1350825,1,0.84206855
0.8074607,1.0539033,0.9959135,1.0186445,0.9959167,1,1.0475595,1.0496294,0.9793871,0.98962224,1.0539033,1.86334,0.9959167
0.8887169,1.0015812,0.9973734,0.97105324,1,1,1.0876561,1.1271027,0.87208515,0.9979964,1.098367,1.3265485,0.92337114
0.99284863,1.0142487,0.99150276,1.0099397,0.9971556,1,1.0085721,1.0227314,0.9713997,0.9957149,1.1250743,1.0056958,0.98568374
0.99887824,1.0137212,0.9998065,1.2812389,1,1.1930032,0.9368344,1.0011224,0.9988795,0.9985008,1.000558,0.52422833,1
0.9861058,1.0008093,1.0033336,1,0.9976485,1,1.0003251,0.99355936,0.9998353,1.0818504,1.1704413,1.0107936,0.97544813
0.9120172,0.6289654,0.1772686,1.0350449,1.5586342,1.0331115,1,0.39547262,0.66356736,1.1775004,1.2221674,1.4742435,0.9643766
1.038557,1.1209999,0.97392106,1.0041394,0.96570987,1,1.012257,1.0302482,0.9972182,0.99032,1.0192356,1,0.9972182
1.1959511,1.1062351,1.1323314,1.0555854,0.9346061,1.0450114,0.95763123,0.91687554,0.9687906,1,0.97051245,0.94906145,1.1245666
0.67465776,1,1.3133769,1,0.99924326,1,1.0061818,0.8736946,0.9582263,1.0178089,1.0081304,1.671021,0.97797996
0.35860795,1.4300197,2.0111728,1.0427014,0.5063757,0.34720942,0.78518665,1.4097986,1.4813329,1.105626,0.7031482,0.44108966,1
2.4276469,2.1779501,1.0394372,1.0391045,1.0930519,0.9877341,0.91932005,1,0.73910576,1.5852818,0.89182556,0.6608554,0.91562146
0.8043015,1.0619398,1.2631818,1,0.99219763,0.8345658,1,1,1.104009,1.1496111,0.9466461,0.8966609,1.2610689
0.9550868,1.0413469,0.92149353,1,0.997487,0.98507214,1.0005385,1.0521934,0.95610744,1.0011175,1.0311073,1.2046025,0.9798927
0.91601646,1.0956069,0.9507233,1,0.94977957,0.9959847,1,1.1243315,0.9783831,0.9844507,1.1675602,1.0257334,1.3013499
0.9460928,1.0951128,1,0.9829514,0.96999353,1,1.0054626,1.1510651,0.95032376,0.96862715,1.1001976,1.0197922,1.0163666
0.9390188,1,0.9887181,1.0382968,0.97135735,1.0286595,1.0362357,1.0648062,0.9715683,0.9735123,1.0305506,1.0153283,0.98676276
0.99999994,1.0199991,0.99709624,0.99999994,1.1852618,0.99999994,1.0133518,0.99999994,0.99999994,0.99623936,1.0170877,1.0023094,0.9608671
0.979949,1.0560585,0.9493462,1.0133425,0.9960396,1,1.0120316,1.1054873,0.99467367,0.99467367,1.0160239,1,0.971969
2.079823,0.7606289,1.0473387,1,0.7450567,1.0083499,1.2771424,1.2131115,1.200766,0.7027542,0.60678685,0.5900686,0.83126134
0.9634375,1.0007552,0.8606894,1.0108689,1.0293062,0.9667591,1.0169157,0.90226835,0.89125705,0.85404855,0.99999994,1.0289215,1.0719997
0.99627197,1.0022265,0.94896835,1,0.99219817,0.99627197,1,1.021277,1.1479397,0.9828379,1.2344024,1.342869,0.9907004
0.92610496,1.2412466,0.9978565,1.0043666,0.99449676,1,2.0489411,1.164143,0.9869154,0.9891329,1.1108766,1.1586118,1
0.7959369,0.99999994,1.0591848,1.0037723,0.99753344,0.99999994,0.9593434,0.9579695,1.1176937,0.99999994,0.99999994,0.98023546,1.0217204
0.9540512,1.1366265,0.9846352,1.0428028,0.9964783,1,1.052906,1.1723301,0.97271323,0.9847524,1.0631845,1.0238523,0.9898731
0.8206014,1.0053828,0.98994595,1.0022755,0.98842204,0.9922473,1,1.0100199,0.982219,1.1862944,1.0533911,1.1887757,0.98607457
1.314904,1,0.72817796,1.4283751,1.3680707,0.9627372,0.98247087,1.2058619,1.101746,0.80056214,0.9775599,1.0012234,0.8249336
1.3325142,0.7985722,0.6880402,0.8898769,1.2062007,1.3047868,1,0.6159444,0.6285276,0.8982366,1.0255239,1.0266564,1.0168296
0.9994629,0.9994629,1.0692263,0.99999994,1.0365775,0.99999994,0.96587074,0.9994629,1.0614712,1.1036383,1.0037248,0.97785926,0.9350884
1,1.1436054,0.99872434,1.0020567,0.99967027,0.99887484,1,1.0047299,0.99905205,0.9859289,1.0026808,1.0007845,0.99983555
0.9344682,1.1363631,1,0.92473704,0.92403495,1.0130069,1.0130069,1.1594486,0.9171734,0.9425984,1.2030638,1.3838418,0.9563569
0.6064096,0.27417687,1.2857836,0.1649496,1,1.1632243,1.8829142,1.4222494,0.26984945,1.7622037,1.0142343,0.9543574,0.5006731
0.9815734,1.029003,0.9947519,1.013124,0.9946652,1,1.015808,1.026324,0.9867999,0.9867344,1.0184326,1,0.9920703
0.68816525,1.1166941,1,1.0175991,1.4197905,0.99693686,1.0814613,0.97642803,0.8530297,0.82724833,1.2066056,1.1149929,0.88623023
1.0176722,0.98112106,0.89026016,1.4442165,1.1114619,0.9401127,1,0.89119047,1.0053431,1.0988318,0.9546488,0.8913288,1.3755468
1.0629873,0.9983007,1.1066703,0.99100065,0.99100065,0.94805485,1.0298957,0.9965631,1.0266491,1.003708,0.99999994,0.97547245,1.003708
0.98312443,0.9699558,1.2486155,1.0541433,1,0.91752875,0.9484411,1,1.1526709,1.0021319,1.0812168,0.90408957,0.8151632
1.0149975,1.0877877,1.1676575,1.1010766,0.91032284,0.850324,1,1.2760965,1.2875018,0.7915319,0.98053825,0.75689256,0.9293547
1,0.44428328,0.12487277,0.83206064,1.3653158,1.2447592,0.9663821,0.31293815,0.4171911,2.3655152,1.6477157,1.424857,1.3544021
1.0525973,0.9424981,1,1.0378076,0.89199287,0.93929815,0.99591786,1.068517,1.0705676,1.1461058,0.90646833,0.884174,1.1604592
0.9817354,1.0166982,0.7181866,1.0075722,0.9980201,1,1.0174638,1.8776417,0.9968174,0.8529146,1.0159018,1.0071638,0.9980201
0.75810313,0.81800205,1.3060751,1.3294826,1,0.99505883,0.7871209,1,1.2081865,1.4988172,1,0.87584907,0.78071785
0.99906766,0.9959954,1,1.0013982,1.0788878,1.0770812,0.97873294,0.70230997,1.0430803,1.2295822,0.98548037,1.0011281,0.9728895
1.0678947,0.8996554,1.1128861,0.9605713,1.007122,1.0800805,0.96605366,0.9689697,1,0.9995682,1.0053315,1.0604,0.9443825
0.8744385,0.881966,1.006204,1,1.165846,1.0929842,0.8689561,0.86063224,0.9221027,1.0883247,1.1337838,1.0101,0.7855192
1.7784239,1.5471425,1,1.5943521,1.0096592,0.6858047,0.7258329,1.0167505,0.9349218,1.440173,0.89165545,0.7972127,0.89690197
1.0260216,1.1458377,0.9340535,1.1621041,0.8550894,0.9779057,0.9787218,1.0184014,1.0104029,0.980608,0.97712535,1,1.216715
0.9477153,0.7783236,1.0076759,0.9020155,1.2530264,1.1747959,0.996636,0.79695064,0.95427215,1.1689327,1.2454565,1.1595054,1
0.9298606,1.0295922,1.1536334,0.9368954,1.0132142,1,1.0060819,1,1.1093854,1.1378461,0.9571206,0.8996969,0.90009916
1.1957077,1.0643796,0.99967575,1,1.0129563,1.0603455,1.0154836,0.861182,0.9120051,0.9071192,0.8609502,0.9685021,1.2636907
0.9896141,1.00552,1.0311029,1.2380108,1.0460861,0.89509773,0.9001939,1,0.9635074,1.1104474,1.1124151,0.97048295,0.9645174
0.7433664,0.86856157,1.0103139,0.97747344,1.0255579,1.0031283,1,0.9962103,1.1231943,0.9896876,1.0792751,1.2756989,0.8168404
0.99035406,0.9979353,0.98106813,0.7288082,1.011768,1.2381783,1,1.0233309,0.7913486,1.0630798,1.0094352,1.2065724,0.86423665
1.0126723,0.84933686,1.4197061,1.0074571,1.1371709,0.9767543,0.94338685,0.99999994,1.435512,0.90673465,0.9223144,0.8472063,1.04287
1.2218308,1,0.97315294,0.877061,0.9542166,1.0177774,1.4819874,1.0334249,1,0.98552984,0.9981442,0.99202365,1.4248859
0.5801069,0.24738161,0.81817245,1.247791,1.5821378,0.99999994,0.4089747,0.18542427,0.99984205,1.83574,1.7304894,1.0178834,1.7359835
1.1402807,1.0148213,0.853627,1,1,0.9747367,1.0081248,1.0717666,0.97290236,0.92848516,0.81838065,1.3016973,1.2419925
1.8575841,1.3353928,1,1.2132137,1.1291907,0.92800474,0.83376586,0.83534604,0.8949193,1.056765,0.8383597,0.7245031,1.485134
0.9022623,1.093273,1.1058148,1,1.0856878,0.9940295,0.6769983,1.1081244,1.067661,0.9952088,1,1.0150546,0.8076343
0.8148687,1.1633651,0.8847286,1.2748709,1,0.9837365,1.1309487,1.3650645,0.87403685,1,1.2376701,1,0.88630205
0.84916234,1.0622313,1.3940489,0.9723751,1.0104749,0.99999994,1.1856395,1.1586155,1.271604,0.88260716,0.86355263,0.9308598,0.9180357
0.91113037,0.99596894,1.1071981,1.2094768,0.94977605,1,0.9501973,1.1420916,1.1124125,1.2497156,1.0974798,0.94845843,0.97394973
0.9760778,0.87594914,1.0135709,1.2110872,1.170024,0.9962715,0.9231886,0.8615292,1.0096005,1.2236336,1.060213,0.99999994,0.8399011
0.9114114,1.0599695,0.98157454,1.1453906,1,1,1.033534,1.1962214,0.96942765,0.96837264,1.131241,1.043638,0.9959314
1,0.9140715,0.9754082,1.2816231,1.1642969,1.0075848,0.8653236,0.8491214,1.0741862,1.0687755,1.0834025,0.91658527,0.9963212
1.1173475,0.89722973,1,1.0770649,1.1384604,1,0.8933679,0.67481005,0.99892884,1.0971864,1.1824453,0.9554291,0.90295076
0.9953134,0.8613484,0.9954315,0.99824077,1.0825193,1.0020121,1.0097011,0.8749426,0.9930725,1.0036391,1.1325852,1,1.0571563
0.8290772,1.0626147,1,1.3791485,0.92001396,0.9832143,1.0259221,1.0602057,0.99398947,1.002419,1.3532327,0.9151631,1
1.1097891,1.0579803,0.6588334,1.0056801,1.1454588,0.93961346,1.0579894,1.0435834,0.5869443,0.7541065,0.96160376,0.6309248,1
1.1422546,0.88552976,0.6168399,0.8311171,1.0424789,1.04472,1.0370023,0.847751,0.82612866,0.93937576,1,1.0925161,1.2039808
1.1019421,1.0617565,1.1149566,1.1092131,1.026038,0.9625851,0.99999994,0.96108353,1.0650005,0.9775507,0.85598683,0.8879176,0.9448338
0.813667,0.8038501,1.3518505,0.99996084,1.0093149,1.1182529,1,0.99973255,1.3511894,1.138388,1.000037,0.99996084,0.6280702
0.9915062,0.9607376,1,1.1256788,1.1827393,1.0639482,0.92132235,0.9981281,1,1.0752882,0.9758843,1.0841161,0.90424085
0.97973394,1.0025538,1.1357907,1.2875581,1.3782407,1,1.0196519,0.5767621,1,0.99429,0.71799344,1.0006351,0.9961627
0.991674,1.4265091,1,0.8735263,0.866512,1.1998861,4.5163717,1.0108253,0.7165225,0.8428672,1.0108253,1.106008,0.87995505
0.90587825,1.0089729,0.94920254,1.001832,0.9854372,1,1,1.018076,0.9818427,1.0979756,1.0163238,1.1014371,1
0.99841446,1.0024872,1,0.98554415,0.97805715,1,1.0299081,1.0032052,1.00694,1.0006895,0.8401544,0.99431133,1.1195289
0.9866142,1.018433,1.0058422,1,0.9916332,0.9966668,1.0058919,1.0369354,0.977297,0.9597433,1,1,1.0552332
0.9243993,1.3894215,1.475757,1.005278,1,0.9533237,1.0076016,1.4056971,1.0934732,0.93230116,0.81268525,0.76075846,0.9542174
1.0769457,1.0011264,0.9013404,0.92837185,1,0.99382555,1.0405052,0.913681,1.0115117,0.91704005,0.9648377,1.1942276,1.1217052
0.9307501,1.0203791,1.062654,1.0020851,0.9984952,1.1054691,1.012874,1.02727,0.92863214,0.97721505,0.99909455,1,0.99668556
0.9255758,1.1259377,0.9946543,1.0163467,0.9973266,1,1.0203102,1.1123909,1,0.97694284,1.2990491,1.0203446,0.93228126
0.9182821,1.44612,1.1236291,0.8133117,0.8473146,1.2476069,1,1,1.0954217,0.9839051,1,1.1764995,0.8621501
1,1.2680525,1.1885037,1.0198165,0.9851576,1.2406398,0.9862154,1,1.0049489,0.99322045,0.91076726,0.92383754,0.95170665
0.70036095,0.98444057,1.1228237,1.0941468,1.1332363,1.173788,1,0.9474405,0.9526809,1.0952982,1.0060126,0.9917648,0.32082373
1.2248814,1.282069,0.8701117,0.77423567,0.8640566,1.1043283,1.4611857,1.2909266,0.84778315,0.81539375,0.93935966,1,1.0908767
0.9157167,1,1.3053471,0.98410416,1.0481588,1.0346092,0.9913886,1.1590992,1.3019137,1.0186149,0.97434855,0.9777878,0.8489018
0.4538549,1.5393267,0.9995404,1.007822,0.9990582,1,1.0156065,1.3067428,0.9935575,0.9944547,1.0271221,1.0092067,0.99767417
0.28783745,0.44392958,3.3521607,2.6273756,1.4021686,0.7874942,0.44781414,1,2.5140502,2.4167533,1.2732364,0.76892245,0.644713
1.4426596,0.8410066,1,1,1.273257,1.0243962,1,0.6519234,0.8835497,1.2655057,1.2063345,1,0.64693725
0.9994321,1.0003349,1,1.000192,0.9999017,1.0377833,1.0002345,1.1006657,0.9999017,0.99962,0.9919195,1.0017055,0.9335803
0.9719359,1.0167375,0.996195,1.0203608,0.99632937,1,1.0185072,1.0371417,0.99058634,0.99255246,1.0239758,1.0073671,0.996195
1.0623218,1.0638392,0.97541744,1.0103592,0.883379,0.81139296,0.97541744,1.0504742,1.0302525,1,0.87635684,0.86341864,1.2494987
0.91331935,1,1.5189054,1.5620142,1,0.7273708,0.8711928,1.0593739,1.289904,1.5405214,1.0650269,0.785204,0.5717992
1.2251266,1.5634166,1.2097768,1.0106515,0.9255083,0.8958945,1,1.6788838,1.4174844,0.92721856,0.8907881,0.8369513,0.7413212
0.9426201,1,1.2215377,1.0590914,1,0.9730533,1,1.0377783,1.0514992,1.0754486,0.97770095,0.980928,1
0.8546908,1,1.0176048,0.9368979,1,1.0323787,1.0379069,1.0226009,0.9988369,1.391665,1.0036684,1,0.9446874
0.9798468,0.8187462,1.2989676,0.99927104,1.23962,1,0.9600247,0.77641016,1.011179,1.0645225,1.0143942,1.0411788,0.8130814
1.0552845,1.0776341,1.0221909,1,0.9182716,0.8444726,1.0441682,0.98690516,0.97689015,0.95747346,1,1.0239283,1.1991769
0.95817125,1.046562,0.99232155,1.0171187,1.0233653,0.99378234,1.0171533,1.0714636,0.9410491,0.96588606,1.0249007,1,0.99232155
0.94923335,0.98715156,0.99582314,0.88637125,0.99999994,0.93264353,1.1884851,1.0200359,0.9478488,1.0082761,1.0721366,1.2051839,1.0284504
0.99999845,1.404217,1.4647849,0.5769731,0.4736698,1.0160788,1.1457417,1.7363808,1,0.6475695,0.7599468,1.0143436,0.9324706
0.7163696,0.61867124,1.1570265,0.5098268,1.0493304,1.3219404,0.94595563,0.6769146,1.0497156,1,1.0482965,1.075793,0.4891481
0.8298988,1.0432549,1.0582688,1,0.8974873,1.0734446,1.1026272,0.97446114,1.1104393,0.9287247,0.9248284,1.1123626,0.9457422
0.96665895,1.0248582,0.9862963,1.0042819,1.01881,0.9888945,1.0025485,1.0179895,0.9828791,0.9828791,1.0093836,1,0.98803383
1,1.4266813,0.9898894,1.2145169,0.9247624,0.87621665,1.0588685,1.0896744,1.0777068,0.97447425,0.8892754,0.8749675,1.3559368
0.9826048,1.0048336,0.9961523,1.0183259,1.0877297,0.9990257,1.0009776,1.0086741,0.8706599,0.99707705,1.0038823,1,0.9990257
0.97453964,0.93672854,1.1134288,0.9425393,0.97449607,1.0278722,1.0471121,0.8984339,1.3403704,1,1.2003509,1.0471121,0.981458
0.9296119,1.0869597,0.94101936,1.077059,0.9917521,0.99999994,1.0607122,1.2131602,0.9820111,0.99012345,1.3885401,1.0229399,0.98692733
1.4425902,1.2468477,0.7806624,1.2668704,1.0076399,0.9308385,1,0.95016503,0.96082145,0.9876187,0.9816849,1.0091954,1.256094
0.99301153,1.0018394,1.0577152,1,0.99632084,1.4841324,1.0051243,1.0106474,1.1204621,0.99595225,0.7233115,0.9988826,0.89928615
1.3632942,1.1265389,0.99999994,0.9793737,0.91481227,1.0538917,1.1806512,0.970777,0.8991034,0.8862275,0.89498806,1.0342853,1.3533138
0.99004775,1.043263,1.2188251,0.7906077,0.9912782,0.8966802,1.1096089,1.1151891,1.1454939,1,0.8837913,0.8643934,1.0131685
1.0000843,0.99999994,0.9999558,1.0006417,0.9999558,0.99978584,1.0415629,0.91532826,1.000255,0.9997859,0.973434,1.0003848,1.0665987
0.99700385,1,1.005686,0.8643409,1.0095131,1.0235604,1.0105845,0.9966234,0.9958588,0.75724775,0.9961797,1.1162695,1.0013388
0.8532406,1.0474685,0.9755138,1.0162886,0.99056065,0.99999994,1.0462631,1.0909611,0.97825354,0.9946015,1.2389156,1.070601,0.9130121
0.9973535,0.8694246,1,0.95109147,0.99933666,1.1863711,1.0019817,1.0014887,0.99889755,1,0.8910278,1.659072,1.2349035
1.0204061,0.6545786,0.9972767,0.9737255,1.0887237,1.0598783,1.116173,0.7680186,0.9700622,1.0312887,1,1.0323585,0.8906412
0.95365787,0.7802542,1.0807773,0.93263245,1.0298902,0.9564708,0.97250986,0.71633404,0.99999994,1.0525692,1.1526235,1.065654,1.0036805
0.98848605,1.0203186,0.99819666,1.0196333,0.9970782,1,1.0092432,1.0683901,0.95375395,0.97652256,1.0155668,1.0022506,0.98920214
0.943856,1.0906979,0.99214184,1.0201216,0.99766004,0.9932641,1.0179268,1.1186982,0.9865087,1.002193,1.0224116,0.99658716,1
0.96170855,0.9735627,1.231129,1.02557,1,0.96633315,0.9735627,1.0092117,2.21208,0.98674446,1.0361847,1.0032582,1
0.99999994,0.93080705,0.6579058,0.69708365,1.4123144,2.041199,2.445231,0.77690125,0.7119725,1.3771648,1.8001428,1.6521361,0.96961945
0.7605809,1.144029,1.316624,0.771855,0.7469995,0.9005384,1.0072147,1.1940129,1.1958662,1,0.9975803,0.8127907,1.0617577
0.9481456,1.0482004,0.968483,1.0092553,0.9944511,1,1.0573018,1.0314236,0.98148304,0.9906901,1.0795544,1.0148283,0.996263
1.269841,7.028885,3.370167,1.3948178,0.6660098,0.99335897,1,1.2872837,0.9904826,0.6983595,0.744071,0.38262942,1.5071969
0.9901993,1.3274839,0.8777664,1.0083631,0.99315494,0.99841285,1,1.2228009,1.1588494,1,0.98967206,0.9504749,1.1303865
0.9702467,0.9796312,0.9988297,0.99999994,1.0241481,0.8720903,1.00693,1.0572888,1.0007994,0.99999994,1.0082312,0.9282634,0.99999994
1.1325538,1.0808176,0.9909104,0.9968423,0.99147004,1.0060102,1.0348628,1.0339713,0.9522885,0.9637579,1,1,1
1.5264505,1.0589654,1.2185618,1.2178109,1.0004098,0.90212333,0.9793594,0.8942446,1,1.3228537,0.812279,0.5831999,0.8228249
0.9209886,0.8666895,1.0705664,0.8963221,0.99999994,1.0944312,1.13201,0.97502965,1.1451101,1.0414,0.99999994,0.9715373,0.9240679
0.96893746,0.9572454,1.1930938,0.95420074,1.0889767,1.0688019,0.97934216,1.0438807,1.0848356,0.99999994,1.005072,0.9780459,0.8875841
1,1.3257959,1.1553658,1.1740744,0.85537595,0.8060641,0.9425165,1.4309576,1.241997,0.97193915,0.95140064,0.9627463,1.2598515
0.9981282,1.0252359,1.0023569,1.0006018,0.9386227,0.69969696,1.0006019,1.3564001,0.99999994,0.67079335,0.9996387,1.002837,0.99999994
0.47929358,0.47510964,0.63584715,1.058289,1.1732504,1.1170598,0.682244,0.83807933,0.8753984,1.4430937,1.4075285,1,1.5523053
